id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
9645,752,2179,8,85494,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9646,1318,2180,8,32248,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9647,1290,2180,3,30157,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9648,1294,2180,6,13887,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9649,1312,2180,9,4873,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9650,1311,2180,9,22321,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9651,1307,2180,7,54794,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9652,1901,2181,1,87239,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9653,1904,2181,9,90244,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9654,1901,2181,1,87239,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9655,1899,2181,9,76730,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9656,1914,2181,9,30242,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9657,1887,2181,6,42306,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9658,1888,2181,1,47424,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9659,1842,2182,10,72486,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9660,1835,2182,6,9245,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9661,1836,2182,4,92019,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9662,344,2183,10,6830,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9663,334,2183,4,74861,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9664,335,2183,10,88263,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9665,345,2183,9,75584,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9666,334,2183,10,74861,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9667,330,2183,10,84891,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9668,1557,2184,5,11854,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9669,1526,2184,3,3894,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9670,1530,2184,7,85686,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9671,1546,2184,8,4725,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9672,1639,2185,1,11067,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9673,1652,2185,6,7858,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9674,2480,2186,7,36457,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9675,2467,2186,5,73028,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9676,2439,2186,7,42820,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9677,2464,2186,7,27099,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9678,2468,2186,1,9446,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9679,951,2187,8,29868,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9680,966,2187,9,50153,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9681,952,2187,3,27607,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9682,1104,2188,10,39762,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9683,1105,2188,9,69658,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9684,1103,2188,3,96380,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9685,1103,2188,2,96380,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9686,1105,2188,8,69658,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9687,201,2189,8,77409,2012-03-27 14:55:54 UTC,2012-03-27 14:55:54 UTC
9688,203,2189,2,99465,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9689,201,2189,5,77409,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9690,2283,2190,4,75416,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9691,2296,2190,1,22164,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9692,2299,2190,7,74386,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9693,422,2191,10,31527,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9694,1158,2192,8,33739,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9695,1013,2193,4,98622,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9696,993,2193,5,49574,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9697,1013,2193,5,98622,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9698,1014,2193,5,62582,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9699,1010,2193,5,60942,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9700,1005,2193,2,18721,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9701,990,2193,1,98440,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9702,994,2193,4,29598,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9703,2302,2194,2,3590,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9704,2302,2194,6,3590,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9705,2301,2194,7,53742,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9706,2302,2194,4,3590,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9707,33,2195,8,23868,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9708,33,2195,1,23868,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9709,42,2195,1,60558,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9710,26,2195,7,16153,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9711,20,2195,9,69338,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9712,28,2195,7,15285,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9713,35,2195,3,73887,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9714,16,2195,4,22951,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9715,1119,2196,1,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9716,1118,2196,1,28509,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9717,1119,2196,10,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9718,1119,2196,4,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9719,1119,2196,6,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9720,1118,2196,7,28509,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9721,1488,2197,8,73997,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9722,1119,2198,6,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9723,1119,2198,10,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9724,1119,2198,1,94378,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9725,2438,2199,3,67253,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9726,2424,2199,7,436,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9727,2408,2199,2,5859,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9728,2398,2199,1,71222,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9729,2413,2199,2,36881,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9730,627,2200,6,68379,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9731,638,2200,6,3028,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9732,624,2200,5,86439,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9733,637,2200,2,24755,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9734,635,2200,6,37022,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9735,634,2200,2,62699,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9736,1041,2201,2,16740,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9737,1067,2201,5,37496,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9738,1039,2201,6,10057,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9739,228,2202,9,65650,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9740,250,2202,4,20021,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9741,249,2202,1,86384,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9742,236,2202,6,74188,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9743,232,2202,6,68458,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9744,247,2202,7,555,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9745,236,2202,4,74188,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9746,249,2202,5,86384,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9747,133,2203,6,7159,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9748,135,2203,7,10653,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9749,145,2203,1,59897,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9750,164,2203,8,90850,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9751,2212,2204,1,95944,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9752,2236,2204,2,4206,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9753,2231,2204,7,81761,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9754,2210,2204,6,81649,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9755,2213,2204,6,90972,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9756,649,2205,4,7610,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9757,675,2205,7,85298,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9758,662,2205,7,69825,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9759,670,2205,9,9169,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9760,90,2206,7,15838,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9761,89,2206,5,62500,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9762,84,2206,4,88026,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9763,90,2206,3,15838,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9764,91,2206,5,58637,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9765,85,2206,5,6853,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9766,82,2206,5,58542,2012-03-27 14:55:55 UTC,2012-03-27 14:55:55 UTC
9767,83,2206,4,61009,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9768,1887,2207,8,42306,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9769,1901,2207,3,87239,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9770,92,2208,9,75043,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9771,93,2208,7,96915,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9772,102,2208,8,75990,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9773,92,2208,3,75043,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9774,2047,2209,9,9811,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9775,2044,2209,3,78066,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9776,2047,2209,8,9811,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9777,2045,2209,8,59886,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9778,1871,2210,2,34423,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9779,1861,2210,7,15523,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9780,1858,2210,1,22098,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9781,1855,2210,7,2488,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9782,1871,2210,2,34423,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9783,1866,2210,4,37578,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9784,1102,2211,5,7796,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9785,2199,2212,2,49763,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9786,2199,2212,7,49763,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9787,2186,2212,3,66137,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9788,2181,2212,10,86268,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9789,2189,2212,8,5813,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9790,2099,2213,6,91749,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9791,2113,2213,1,32389,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9792,2103,2213,2,36796,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9793,2125,2213,3,33772,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9794,2113,2213,9,32389,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9795,2122,2213,7,29699,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9796,2110,2213,1,52930,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9797,725,2214,7,85034,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9798,707,2214,5,77838,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9799,712,2214,6,84803,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9800,733,2214,7,77467,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9801,727,2214,9,70761,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9802,733,2214,10,77467,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9803,1418,2215,9,91809,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9804,1415,2215,4,97280,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9805,1415,2215,10,97280,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9806,1421,2215,2,91272,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9807,1414,2215,7,46778,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9808,1411,2215,9,62071,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9809,1399,2215,1,33239,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9810,1412,2215,7,98155,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9811,624,2216,8,86439,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9812,638,2216,7,3028,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9813,624,2216,9,86439,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9814,623,2216,4,49124,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9815,629,2216,3,73,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9816,154,2217,10,65464,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9817,1817,2218,6,62677,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9818,1816,2218,10,1514,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9819,1812,2218,4,22419,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9820,1812,2218,2,22419,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9821,634,2219,6,62699,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9822,624,2219,6,86439,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9823,632,2219,4,88417,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9824,635,2219,5,37022,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9825,631,2219,6,19026,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9826,216,2220,5,72042,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9827,218,2220,5,46258,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9828,264,2221,8,23208,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9829,276,2221,4,2052,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9830,261,2221,1,33463,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9831,262,2221,10,38846,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9832,264,2221,4,23208,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9833,277,2221,5,37996,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9834,268,2221,2,43943,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9835,1177,2222,4,65727,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9836,1147,2222,3,88660,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9837,1161,2222,3,82821,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9838,1162,2222,5,82819,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9839,1148,2222,5,98722,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9840,1174,2222,2,65790,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9841,2133,2223,9,51430,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9842,2166,2223,9,82225,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9843,2163,2223,4,7682,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9844,2166,2223,5,82225,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9845,2141,2223,1,92433,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9846,1686,2224,3,86803,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9847,1687,2224,8,63927,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9848,1701,2224,4,9860,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9849,1702,2224,9,89818,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9850,1684,2224,10,51413,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9851,78,2225,5,4795,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9852,67,2225,2,13649,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9853,69,2225,4,56089,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9854,71,2225,10,2896,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9855,70,2225,2,3797,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9856,54,2225,1,77596,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9857,58,2225,3,64688,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9858,1976,2226,1,27923,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9859,1977,2226,2,13832,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9860,1977,2226,1,13832,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9861,1977,2226,1,13832,2012-03-27 14:55:56 UTC,2012-03-27 14:55:56 UTC
9862,1948,2227,7,28234,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9863,1958,2227,1,55382,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9864,1972,2227,4,83532,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9865,1396,2228,1,91790,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9866,1397,2228,10,99188,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9867,1396,2228,4,91790,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9868,1397,2228,10,99188,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9869,2073,2229,7,20422,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9870,2082,2229,3,97514,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9871,1602,2230,6,52921,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9872,1617,2230,5,32975,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9873,1628,2230,7,45473,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9874,1621,2230,3,69354,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9875,1629,2230,3,20014,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9876,1630,2230,2,75916,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9877,550,2231,5,40648,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9878,549,2231,4,54471,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9879,543,2231,7,6056,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9880,542,2231,9,15420,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9881,550,2231,5,40648,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9882,545,2231,10,72968,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9883,683,2232,4,39920,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9884,690,2232,6,67534,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9885,697,2232,4,69649,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9886,697,2232,7,69649,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9887,679,2232,10,30402,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9888,679,2232,5,30402,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9889,682,2232,7,5944,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9890,698,2232,5,10591,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9891,590,2233,2,80827,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9892,590,2233,6,80827,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9893,820,2234,2,42853,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9894,832,2234,3,6273,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9895,833,2234,1,56456,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9896,816,2234,3,87320,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9897,833,2234,8,56456,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9898,969,2235,5,45518,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9899,975,2235,7,77743,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9900,976,2235,4,39202,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9901,978,2235,1,45253,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9902,987,2235,7,63465,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9903,970,2235,9,97851,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9904,975,2235,1,77743,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9905,986,2235,7,54689,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9906,267,2236,5,71418,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9907,263,2236,9,13569,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9908,273,2236,7,46617,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9909,265,2236,8,35915,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9910,458,2237,4,94503,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9911,469,2237,1,17195,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9912,472,2237,2,22875,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9913,1979,2238,8,10773,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9914,1302,2239,4,5470,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9915,1311,2239,8,22321,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9916,1322,2239,5,10740,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9917,1317,2239,5,93960,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9918,1318,2239,6,32248,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9919,1322,2239,7,10740,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9920,1292,2239,1,37128,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9921,1396,2240,4,91790,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9922,1397,2240,5,99188,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9923,1396,2240,9,91790,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9924,1397,2240,8,99188,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9925,1398,2240,5,76797,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9926,1270,2241,7,24141,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9927,1244,2241,4,447,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9928,1253,2241,3,94993,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9929,1276,2241,4,28112,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9930,1238,2241,6,38426,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9931,1249,2241,2,27272,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9932,1237,2241,5,30520,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9933,968,2242,3,69577,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9934,972,2242,7,91298,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9935,971,2242,3,74263,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9936,1978,2243,5,42491,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9937,1977,2243,2,13832,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
